"","zip","Case.Type","Case.Number","Status","Source","Incident.Date","Incident.Time","Incident.Location.Type","Incident.Location","Incident.City","Incident.State","Incident.County","Child.ID.1","Child.ID.2","Child.ID.3","Child.ID.4","Child.ID.5","Child.ID.6","Child.Race.1","Child.Race.2","Child.Race.3","Child.Race.4","Child.Race.5","Child.Race.6","Child.Gender.1","Child.Gender.2","Child.Gender.3","Child.Gender.4","Child.Gender.5","Child.Gender.6","Child.Perceived.Age.1","Child.Perceived.Age.2","Child.Perceived.Age.3","Child.Perceived.Age.4","Child.Perceived.Age.5","Child.Perceived.Age.6","Offender.Gender.1","Offender.Gender.2","Offender.Gender.3","Offender.Race.1","Offender.Race.2","Offender.Race.3","Offender.Age.1","Offender.Age.2","Offender.Age.3","Offender.Perceived.Age.1","Offender.Perceived.Age.2","Offender.Perceived.Age.3","Vehicle.Style.1","Vehicle.Style.2","Vehicle.Color.1","Vehicle.Color.2","How.Got.Away","How.Got.Away.Detail","Offender.Method.Animal","Offender.Method.Candy","Offender.Method.Money","Offender.Method.Ride","Offender.Method.Other","Offender.Method.Other.Detail","city","state","latitude","longitude"
"2646",94558,"Attempted Abduction",1200897,"Closed","Internet",NA,"11:30 AM","Playgrnd","Browns Valley Rd","Napa","CA","Napa",470195,470196,470197,470198,NA,NA,"Unknown","Unknown","Unknown","Unknown","","","Unknown","Unknown","Unknown","Unknown","","","Unknown","Unknown","Unknown","Unknown","","","Male","","","Hispanic","","","",NA,NA,"Unknown","","","","","","","Unknown","",0,0,0,0,1,"Unknown","Napa","CA",38.337243,-122.30027
"2647",94564,"Attempted Abduction",1212771,"Closed","Internet",NA,"2:30 PM","Street","1100 Appian Way","Pinole","CA","Contra Costa",483386,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","12","","","","","","Male","","","White","","","",NA,NA,"19-20","","","Sedan, 4 door","","Silver","","Fought/Broke Free","",0,0,0,1,0,"","Pinole","CA",37.997509,-122.29208
"2648",94565,"Attempted Abduction",1215608,"Closed","Internet",NA,"12:00 AM","Home - Residence","Unknown","Pittsburg","CA","Contra Costa",486640,NA,NA,NA,NA,NA,"Unknown","","","","","","Unknown","","","","","","2","","","","","","Male","","","White","","","",NA,NA,"30-39","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"None","Pittsburg","CA",38.017917,-121.90502
"2649",94566,"Attempted Abduction",1281947,"Closed","Internet",NA,"7:02 PM","Street","Concord St","Pleasanton","CA","Alameda",581271,NA,NA,NA,NA,NA,"Unknown","","","","","","Male","","","","","","11","","","","","","Male","","","White","","","",NA,NA,"50-55","","","Van","","Dark","","Ran Away","",0,0,0,0,1,"Parents Sent","Pleasanton","CA",37.658898,-121.87149
"2650",94587,"Attempted Abduction",1222981,"Closed","Internet",NA,"4:30 PM","Restaurant","31361 Alvarado-Niles Rd","Union City","CA","Alameda",495420,495495,495496,NA,NA,NA,"Unknown","Unknown","Unknown","","","","Female","Female","Female","","","","Unknown","Unknown","Unknown","","","","Male","","","White","","","70",NA,NA,"","","","","","","","Other","Suspect fled scene",0,0,0,0,1,"None","Union City","CA",37.592184,-122.04577
"2651",94588,"Attempted Abduction",1216765,"Closed","Internet",NA,"12:00 AM","Street","W Las Positas Blvd & Santa Rita Rd","Pleasanton","CA","Alameda",487902,NA,NA,NA,NA,NA,"Unknown","","","","","","Unknown","","","","","","Infant","","","","","","Male","","","Black","","","",NA,NA,"18-25","","","","","","","Other","Suspects ran away",0,0,0,0,1,"None","Pleasanton","CA",37.68973,-121.89244
"2652",94602,"Attempted Abduction",1219773,"Closed","Internet",NA,"12:00 AM","Trans Facility","Unknown","Oakland","CA","Alameda",491457,NA,NA,NA,NA,NA,"Unknown","","","","","","Male","","","","","","6","","","","","","Male","","","Unknown","","","30",NA,NA,"","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"High five","Oakland","CA",37.799727,-122.21211
"2653",94603,"Attempted Abduction",1205779,"Closed","Internet",2012-05-11,"4:30 PM","Street","1400 103rd St","Oakland","CA","Alameda",475550,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","14","","","","","","Male","","","White","","","",NA,NA,"24-30","","","Pickup Truck","","Red","","Fought/Broke Free","",0,0,0,0,1,"None","Oakland","CA",37.738379,-122.17332
"2654",94603,"Attempted Abduction",1213395,"Closed","Internet",NA,"6:25 PM","Street","200 94th Av","Oakland","CA","Alameda",484124,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","9","","","","","","Male","","","Hispanic","","","",NA,NA,"24-29","","","Sedan, 2 door","","Silver","","Adult/Child Intervened","",0,0,0,0,1,"None","Oakland","CA",37.738379,-122.17332
"2655",94608,"Attempted Abduction",1278735,"Closed","Internet",2016-07-10,"2:00 PM","Street","53rd St & San Pablo Ave","Oakland","CA","Alameda",577054,NA,NA,NA,NA,NA,"Unknown","","","","","","Unknown","","","","","","5","","","","","","Male","","","Black","","","40",NA,NA,"","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"None","Emeryville","CA",37.834724,-122.28316
"2656",94608,"Attempted Abduction",1228298,"Closed","Internet",2014-03-02,"5:00 PM","Retail - Mall/ Shop Ctr","5767 Christie Ave","Emeryville","CA","Alameda",503179,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","7","","","","","","Male","","","Black","","","19",NA,NA,"","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"None","Emeryville","CA",37.834724,-122.28316
"2657",94703,"Attempted Abduction",1264559,"Closed","Internet",NA,"8:00 AM","Street","Prince St.","Berkeley","CA","Alameda",557373,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","Unknown","","","",NA,NA,"Unknown","","","Van","","Green","","Ran Away","",0,0,0,0,1,"Waved","Berkeley","CA",37.862526,-122.27582
"2658",94705,"Attempted Abduction",1254818,"Closed","Internet",NA,"8:20 AM","Street","Telegraph Ave & Derby St","Berkeley","CA","Alameda",543687,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","Hispanic","","","",NA,NA,"30-40","","","","","Green, Dark","","Adult/Child Intervened","",0,0,0,0,1,"Wave","Berkeley","CA",37.856926,-122.25084
"2659",94705,"Attempted Abduction",1254816,"Closed","Internet",NA,"8:20 AM","Street","Telegraph Ave & Stuart St","Berkeley","CA","Alameda",543684,543686,NA,NA,NA,NA,"Unknown","Unknown","","","","","Unknown","Unknown","","","","","Unknown","Unknown","","","","","Male","","","Hispanic","","","",NA,NA,"30-40","","","Van","","Green, Dark","","Ignored/Refused","",0,0,0,0,1,"None","Berkeley","CA",37.856926,-122.25084
"2660",94705,"Attempted Abduction",1256585,"Closed","Internet",NA,"6:10 PM","Street","College Ave & Webster St","Berkeley","CA","Alameda",546088,546089,546090,NA,NA,NA,"Unknown","Unknown","Unknown","","","","Female","Female","Female","","","","Unknown","Unknown","Unknown","","","","Male","","","Hispanic","","","",NA,NA,"25-35","","","Van","","","","Ran Away","Screamed",0,0,0,0,1,"None","Berkeley","CA",37.856926,-122.25084
"2661",94707,"Attempted Abduction",1265759,"Closed","Internet",2016-04-04,"12:00 AM","Street","Colusa Ave & Marin Ave","Berkeley","CA","Alameda",559140,559141,NA,NA,NA,NA,"Unknown","Unknown","","","","","Male","Male","","","","","Unknown","Unknown","","","","","Male","","","Unknown","","","",NA,NA,"Unknown","","","Sedan, 4 door","","Blue","","Ran Away","",0,0,0,1,1,"Called over","Berkeley","CA",37.894625,-122.27917
"2662",94720,"Attempted Abduction",1219666,"Closed","Internet",2013-11-05,"12:00 AM","Park","University Av & Marina Blvd","Berkeley","CA","Alameda",491328,NA,NA,NA,NA,NA,"Unknown","","","","","","Male","","","","","","Unknown","","","","","","Male","","","Black","","","",NA,NA,"40-50","","","","","","","Ran Away","",0,0,0,0,1,"Unknown","Berkeley","CA",37.866825,-122.253582
"2663",94901,"Attempted Abduction",1199304,"Closed","Internet",NA,"9:30 PM","Unknown","Bret Harte area","San Rafael","CA","Marin",468437,468440,NA,NA,NA,NA,"Unknown","Unknown","","","","","Female","Female","","","","","Unknown","Unknown","","","","","Male","","","Hispanic","","","32",NA,NA,"","","","Van","","","","Ran Away","",0,0,1,0,0,"","San Rafael","CA",37.972423,-122.51484
"2664",94952,"Attempted Abduction",1228825,"Closed","Internet",2014-12-02,"3:00 PM","Street","Bantam Way and Western Ave","Petaluma","CA","Sonoma",504013,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","White","","","",NA,NA,"30","","","Sedan, 4 door","Pickup Truck","White","Blue","Ignored/Refused","",0,0,0,0,1,"None","Petaluma","CA",38.243734,-122.69345
"2665",94960,"Attempted Abduction",1190777,"Closed","Internet",2012-08-02,"6:10 PM","School - Bus Stop","45 Center Blvd","San Anselmo","CA","Marin",459147,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","11","","","","","","Male","","","White","","","",NA,NA,"40-49","","","Van","","White","","Ignored/Refused","Walked away",0,0,0,1,0,"","San Anselmo","CA",37.981623,-122.56884
"2666",94960,"Attempted Abduction",1282698,"Closed","Internet",NA,"4:00 PM","Street","Saunders Ave","San Anselmo","CA","Marin",582313,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","13","","","","","","Male","","","Unknown","","","",NA,NA,"Unknown","","","","","White","","Ran Away","",0,0,0,0,1,"Directions","San Anselmo","CA",37.981623,-122.56884
"2667",95003,"Attempted Abduction",1206828,"Closed","Internet",2012-06-10,"12:00 AM","Street","Seascape Blvd & Sumner Av","Seascape","CA","Santa Cruz",476688,476689,NA,NA,NA,NA,"Unknown","Unknown","","","","","Female","Female","","","","","16","16","","","","","Male","","","White","","","21",NA,NA,"","","","Sedan, 4 door","","Black","","Unknown","",0,0,0,0,1,"None","Aptos","CA",36.979333,-121.8944
"2668",95019,"Attempted Abduction",1262777,"Closed","Internet",2016-12-02,"7:20 AM","Street","Calabasas Rd & Bowker Rd","Freedom","CA","Santa Cruz",554823,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","13","","","","","","Male","","","Hispanic","","","",NA,NA,"30-35","","","","","","","Fought/Broke Free","",0,0,0,0,1,"None","Freedom","CA",36.935552,-121.77972
"2669",95023,"Attempted Abduction",1190815,"Closed","Internet",NA,"11:30 PM","Street","Central Ave & Miller Rd","Hollister","CA","San Benito",459190,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","16","","","","","","Male","","","Hispanic","","","",NA,NA,"30-35","","","","","","","Fought/Broke Free","",0,0,0,0,1,"None","Hollister","CA",36.862243,-121.38006
"2670",95035,"Attempted Abduction",1250137,"Closed","Internet",2015-05-06,"10:41 AM","Auto / Vehicle","160 N Main St","Milpitas","CA","Santa Clara",536109,NA,NA,NA,NA,NA,"Unknown","","","","","","Male","","","","","","3","","","","","","Male","","","Black","","","23",NA,NA,"","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"Unknown","Milpitas","CA",37.436451,-121.89438
"2671",95035,"Attempted Abduction",1209463,"Closed","Internet",2013-06-01,"5:00 PM","Retail - Mall/ Shop Ctr","400 Great Mall Dr","Milpitas","CA","Santa Clara",479620,NA,NA,NA,NA,NA,"Unknown","","","","","","Male","","","","","","3","","","","","","Male","","","Asian","","","",NA,NA,"50-60","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"None","Milpitas","CA",37.436451,-121.89438
"2672",95037,"Attempted Abduction",1208666,"Closed","Internet",2012-07-11,"12:00 AM","Street","Peak Av & Dewitt Av","Morgan Hill","CA","Santa Clara",478749,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","14","","","","","","Male","","","White","","","",NA,NA,"30","","","Van","","White","","Ignored/Refused","",0,0,0,0,1,"None","Morgan Hill","CA",37.137595,-121.66211
"2673",95037,"Attempted Abduction",1208663,"Closed","Internet",NA,"8:49 AM","Street","Ciolino Av & Del Monte Av","Morgan Hill","CA","Santa Clara",478746,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","13","","","","","","Male","","","White","","","",NA,NA,"Unknown","","","Van","","White","","Ran Away","",0,0,0,0,1,"None","Morgan Hill","CA",37.137595,-121.66211
"2674",95037,"Attempted Abduction",1228833,"Closed","Internet",NA,"5:30 PM","Street","16000 Monterey Rd","Morgan Hill","CA","Santa Clara",504023,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","15","","","","","","Male","","","Asian","","","",NA,NA,"32-38","","","Van","","White","","Ran Away","",0,0,0,0,1,"Compliment","Morgan Hill","CA",37.137595,-121.66211
"2675",95060,"Attempted Abduction",1250374,"Closed","Internet",2015-03-06,"3:30 PM","Street","200 Swift St","Santa Cruz","CA","Santa Cruz",536466,536467,NA,NA,NA,NA,"Unknown","Unknown","","","","","Female","Female","","","","","15","16","","","","","Male","","","White","","","",NA,NA,"20-39","","","Sedan, 4 door","","White","","Other","The children immediately walked away",0,0,0,0,1,"Directions","Santa Cruz","CA",36.980556,-122.04603
"2676",95060,"Attempted Abduction",1262785,"Closed","Internet",2015-03-02,"4:00 PM","Street","100 Tosca Terr","Santa Cruz","CA","Santa Cruz",554833,NA,NA,NA,NA,NA,"Unknown","","","","","","Male","","","","","","12","","","","","","Male","","","Hispanic","","","",NA,NA,"35-39","","","Sedan, 4 door","","","","Ignored/Refused","Ran away",0,0,0,0,1,"Question","Santa Cruz","CA",36.980556,-122.04603
"2677",95060,"Attempted Abduction",1285210,"Closed","Internet",2016-05-10,"12:00 AM","Street","E Lake Ave & Blackburn St","Watsonville","CA","Santa Cruz",585561,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","Hispanic","","","21",NA,NA,"","","","","","","","Unknown","",0,0,0,0,1,"None","Santa Cruz","CA",36.980556,-122.04603
"2678",95062,"Attempted Abduction",1263482,"Closed","Internet",NA,"8:30 AM","Street","17th Ave & Felt St","Santa Cruz","CA","Santa Cruz",555894,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","White","","","",NA,NA,"50","","","","","Gold","","Fought/Broke Free","Ran away",0,0,0,0,1,"None","Santa Cruz","CA",36.9707,-121.99086
"2679",95076,"Attempted Abduction",1206830,"Closed","Internet",2012-06-10,"12:00 AM","Street","Airport Blvd & Oliveira Lp","Watsonville","CA","Santa Cruz",476691,476692,NA,NA,NA,NA,"Unknown","Unknown","","","","","Female","Female","","","","","Unknown","Unknown","","","","","Male","","","White","","","21",NA,NA,"","","","","","","","Unknown","",0,0,0,0,1,"None","Watsonville","CA",36.922902,-121.77224
"2680",95116,"Attempted Abduction",1209636,"Closed","Internet",NA,"6:09 AM","Street","E St James St & N 33rd St","San Jose","CA","Santa Clara",479815,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","13","","","","","","Male","","","Hispanic","","","",NA,NA,"25-35","","","","","","","Ran Away","",0,0,0,0,1,"None","San Jose","CA",37.34964,-121.8544
"2681",95117,"Attempted Abduction",1259802,"Closed","Internet",2015-08-12,"4:30 PM","Street","Eden Ave & W Rosemary Ln","Campbell","CA","Santa Clara",550566,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","Hispanic","","","",NA,NA,"40-49","","","Truck","","Red","","Ran Away","",0,0,0,0,1,"None","San Jose","CA",37.311042,-121.96162
"2682",95117,"Attempted Abduction",1259805,"Closed","Internet",2015-02-12,"5:00 PM","Street","Eden Ave & W Rosemary Ln","Campbell","CA","Santa Clara",550570,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","Hispanic","","","",NA,NA,"40-49","","","Truck","","Red","","Ran Away","",0,0,0,0,1,"None","San Jose","CA",37.311042,-121.96162
"2683",95123,"Attempted Abduction",1252895,"Closed","Internet",2015-07-08,"12:00 AM","Park","Pearlwood Way","San Jose","CA","Santa Clara",540798,NA,NA,NA,NA,NA,"Unknown","","","","","","Unknown","","","","","","Unknown","","","","","","Male","","","Hispanic","","","",NA,NA,"20-29","","","","","","","Ran Away","",0,0,0,0,1,"None","San Jose","CA",37.244426,-121.83246
"2684",95205,"Attempted Abduction",1211839,"Closed","Internet",NA,"12:00 AM","Home - Residence","1600 E Anderson St","Stockton","CA","San Joaquin",482278,NA,NA,NA,NA,NA,"White","","","","","","Female","","","","","","3","","","","","","Female","","","White","","","29",NA,NA,"","","","","","","","Ignored/Refused","",0,0,0,0,1,"None","Stockton","CA",37.962873,-121.26401
"2685",95206,"Attempted Abduction",1194900,"Closed","Internet",NA,"12:00 AM","Street","8th ST & Anne ST","Stockton","CA","San Joaquin",463610,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","17","","","","","","Male","","","Hispanic","","","32",NA,NA,"","","","Van","","","","Ran Away","",0,0,0,0,1,"Unknown","Stockton","CA",37.922024,-121.3025
"2686",95207,"Attempted Abduction",1230643,"Closed","Internet",NA,"7:00 PM","Home - Residence","4300 N Pershing Ave","Stockton","CA","San Joaquin",506629,506650,506651,NA,NA,NA,"Unknown","Unknown","Unknown","","","","Female","Female","Female","","","","11","Unknown","Unknown","","","","Male","","","Black","","","33",NA,NA,"","","","","","","","Fought/Broke Free","The screamed, kicked and pulled away from the suspect and fled into her home",0,0,0,0,1,"None","Stockton","CA",38.004172,-121.3237
"2687",95210,"Attempted Abduction",1256907,"Closed","Internet",NA,"6:30 AM","Street","8878 Fox Creek Dr","Stockton","CA","San Joaquin",546528,NA,NA,NA,NA,NA,"Asian","","","","","","Female","","","","","","17","","","","","","Male","","","Unknown","","","",NA,NA,"20-29","","","Sedan, 4 door","","","","Fought/Broke Free","Screamed; Ran home",0,0,0,0,1,"None","Stockton","CA",38.025086,-121.29722
"2688",95212,"Attempted Abduction",1228302,"Closed","Internet",2014-03-02,"4:40 PM","Street","Holman Rd & Bryant Dr","Stockton","CA","San Joaquin",503186,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","15","","","","","","Male","","","Asian","","","",NA,NA,"30-40","","","Sedan, 4 door","","Gray","","Fought/Broke Free","",0,0,0,1,0,"","Stockton","CA",38.038906,-121.24213
"2689",95219,"Attempted Abduction",1264459,"Closed","Internet",2016-10-03,"4:50 PM","Street","10000 Trinity Pkwy","Stockton","CA","San Joaquin",557246,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","Male","","Black","Black","","",NA,NA,"60-69","40-49","","Station Wagon","","Black","","Ran Away","",0,0,0,0,1,"Questions","Stockton","CA",38.004922,-121.40022
"2690",95330,"Attempted Abduction",1258389,"Closed","Internet",NA,"5:15 PM","Street","Lathrop Rd","Lathrop","CA","San Joaquin",548599,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","15","","","","","","Female","","","Unknown","","","58",NA,NA,"","","","Sport Utility","","White","","Ignored/Refused","",0,0,0,1,1,"Verbal coaxing","Lathrop","CA",37.816876,-121.28541
"2691",95336,"Attempted Abduction",1221684,"Closed","Internet",NA,"8:20 AM","Street","500 Button Av","Manteca","CA","San Joaquin",493775,NA,NA,NA,NA,NA,"Unknown","","","","","","Unknown","","","","","","Unknown","","","","","","Male","","","White","","","",NA,NA,"30-40","","","","","Black","","Unknown","",0,0,0,0,1,"None","Manteca","CA",37.812815,-121.21416
"2692",95354,"Attempted Abduction",1214380,"Closed","Internet",NA,"12:00 AM","Home - Residence","Unknown","Modesto","CA","Stanislaus",485227,485228,NA,NA,NA,NA,"Unknown","Unknown","","","","","Male","Female","","","","","Unknown","Unknown","","","","","Male","","","Black","","","32",NA,NA,"","","","","","","","Adult/Child Intervened","",0,0,0,0,1,"None","Modesto","CA",37.644481,-120.98043
"2693",95355,"Attempted Abduction",1256889,"Closed","Internet",NA,"12:00 AM","Home - Residence","Unknown","Modesto","CA","Stanislaus",546499,NA,NA,NA,NA,NA,"Unknown","","","","","","Female","","","","","","Unknown","","","","","","Male","","","White","","","79",NA,NA,"","","","","","","","Unknown","",0,0,0,0,1,"None","Modesto","CA",37.673513,-120.95566
"2694",95366,"Attempted Abduction",1196431,"Closed","Internet",NA,"8:00 AM","Street","100 Robert Av","Ripon","CA","San Joaquin",465282,NA,NA,NA,NA,NA,"Unknown","","","","","","Unknown","","","","","","Unknown","","","","","","Male","","","White","","","64",NA,NA,"","","","","","","","Unknown","",0,0,0,0,1,"Unknown","Ripon","CA",37.742895,-121.12546
