"case_number","case_type","missing_date","age_missing","gender","race","missing_city","missing_state","missing_zip","vehicle_style","vehicle_color"
1071061,"Non Family Abduction","04/01/2007",14,"Female","Hispanic","Usulután",NA,NA,NA,NA
1078016,"Non Family Abduction","08/17/2007",14,"Female","Hispanic","Watsonville","CA","95077",NA,NA
1078016,"Non Family Abduction","08/17/2007",14,"Female","Hispanic","Watsonville","CA","95077",NA,NA
1086718,"Non Family Abduction","01/06/2008",14,"Female","White","Batesville","AR","72501","Sport Utility","Maroon"
1095532,"Non Family Abduction","04/26/2008",14,"Female","Black","Southaven","MS","38671",NA,NA
1108800,"Non Family Abduction","10/24/2008",14,"Female","Black","Lubbock","TX",NA,NA,"Blue"
1108800,"Non Family Abduction","10/24/2008",14,"Female","Black","Lubbock","TX",NA,"Station Wagon","Blue"
1115255,"Non Family Abduction","02/02/2009",14,"Female","White","Tecumseh","OK","74873",NA,"White"
1116113,"Non Family Abduction","02/13/2009",14,"Female","White","Escondido","CA","92026",NA,NA
1116113,"Non Family Abduction","02/13/2009",14,"Female","White","Escondido","CA","92026",NA,NA
1125462,"Non Family Abduction","06/20/2009",14,"Female","Hispanic","Southern Pines","NC","28387",NA,NA
1127607,"Non Family Abduction","07/20/2009",14,"Female","White","Primera","TX",NA,NA,"Black"
1130315,"Non Family Abduction","01/08/2009",14,"Male","Hispanic","Green Brook","NJ",NA,NA,NA
1130535,"Non Family Abduction","09/04/2009",14,"Female","White","Albany","KY","42602",NA,NA
1134189,"Non Family Abduction","10/25/2009",14,"Female","Hispanic","West Covina","CA",NA,"Van","Red"
1136030,"Non Family Abduction","11/23/2009",14,"Female","Hispanic","Shepherd","TX","77371","Sedan, 4 door","Blue"
1138133,"Non Family Abduction","01/02/2010",14,"Female","White","Lexington","SC","29072","Sedan, 4 door","Green"
1140580,"Non Family Abduction","02/02/2010",14,"Female","White","Cranford","NJ","07016",NA,NA
1141625,"Non Family Abduction","02/22/2010",14,"Female","White","Council Bluffs","IA",NA,"Sedan, 2 door","Black"
1141835,"Non Family Abduction","02/24/2010",14,"Female","White","Battle Creek","MI","49037","Sedan, 4 door","White"
1144164,"Non Family Abduction","03/31/2010",14,"Female","White","Erwin","TN",NA,NA,"Blue"
1144817,"Non Family Abduction","04/08/2010",14,"Female","White","Gillette","WY",NA,"Sedan, 4 door","White"
1144999,"Non Family Abduction","04/12/2010",14,"Female","Hispanic","Live Oak","CA","95953","Sedan, 4 door","Brown"
1161478,"Non Family Abduction","12/06/2010",14,"Female","White","Marianna","FL",NA,"Sedan, 4 door","Black"
1163478,"Non Family Abduction","01/10/2011",14,"Female","White","Hersey","MI","49639","Sedan, 4 door","White"
1188294,"Non Family Abduction","01/31/2012",14,"Female","White","Barnesville","GA","30204","Sedan, 4 door","White"
1193808,"Non Family Abduction","04/27/2012",14,"Female","White","Somerville","TN","38075","Sport Utility","Bronze"
1197559,"Non Family Abduction","06/25/2012",14,"Female","White","Hazlehurst","GA","31539","Motorcycle","Blue"
1198265,"Non Family Abduction","07/04/2012",14,"Male","Hispanic","Corpus Christi","TX",NA,NA,NA
1198609,"Non Family Abduction","07/12/2012",14,"Female","Hispanic","Wilkesboro","NC","28697","Sedan, 4 door","Silver"
1200808,"Non Family Abduction","08/01/2012",14,"Female","Hispanic","Riverside","CA","92504",NA,NA
1202512,"Non Family Abduction","09/12/2012",14,"Female","Hispanic","Wildwood","FL",NA,"Truck","Black"
1206029,"Non Family Abduction","11/13/2012",14,"Female","Hispanic","Ontario","CA","91762",NA,NA
1207337,"Non Family Abduction","12/07/2012",14,"Female","White","Paragould","AR","72450","Sport Utility","Bronze"
1209500,"Non Family Abduction","01/22/2013",14,"Female","White","Houston","TX",NA,"Sport Utility","Silver"
1215276,"Non Family Abduction","05/05/2013",14,"Female","Hispanic","Mount Pleasant","TX","75455","Pickup Truck","Brown"
1222041,"Non Family Abduction","08/30/2013",14,"Female","Hispanic","Glendale Heights","IL",NA,"Sedan, 4 door",NA
1222912,"Non Family Abduction","09/17/2013",14,"Female","Hispanic","Ellenwood","GA","30294",NA,NA
1223932,"Non Family Abduction","10/09/2013",14,"Female","Hispanic","North Conway","NH","03860",NA,NA
1226031,"Non Family Abduction","12/04/2013",14,"Female","Hispanic","Kennewick","WA","99336","Sport Utility","Green, Dark"
1229006,"Non Family Abduction","02/25/2014",14,"Female","White","Springfield","OH","45504",NA,NA
1230313,"Non Family Abduction","03/31/2014",14,"Female","White","Albuquerque","NM","87112","Hatchback/Fastback",NA
1230966,"Non Family Abduction","04/14/2014",14,"Female","White","Magnolia","TX","77355",NA,NA
1237047,"Non Family Abduction","08/27/2014",14,"Female","Am. Ind.","Lame Deer","MT",NA,"Pickup Truck","Tan"
1247463,"Non Family Abduction","02/08/2015",14,"Female","Hispanic","Jasper","AL","35501","Sedan, 4 door","Green"
1257453,"Non Family Abduction","11/02/2015",14,"Male","White","Evans Mills","NY","13637",NA,NA
1257453,"Non Family Abduction","11/02/2015",14,"Male","White","Evans Mills","NY","13637",NA,NA
1264226,"Non Family Abduction","03/11/2016",14,"Female","White","West Plains","MO","65775",NA,NA
1266918,"Non Family Abduction","04/18/2016",14,"Male","White","Orlando","FL","32811",NA,NA
1277682,"Non Family Abduction","09/27/2016",14,"Female","Hispanic","Brownsville","TX","78521","Sedan, 4 door","Black"
1299056,"Non Family Abduction","06/05/2017",14,"Female","White","Calhoun","GA","30701","Sedan, 4 door","Blue"
1068876,"Lost Injured Missing","04/18/2007",15,"Male","White","Clearfield","UT","84015",NA,NA
1071959,"Lost Injured Missing","05/21/2007",15,"Female","White","Tahoe City","CA","96145",NA,NA
1074238,"Lost Injured Missing","06/26/2007",15,"Female","White","New Boston","TX","75570","Pickup Truck","White"
1074789,"Lost Injured Missing","07/06/2007",15,"Female","White","Rockford","IL","61103",NA,NA
1075017,"Lost Injured Missing","07/11/2007",15,"Female","Black","Charlotte","NC","28205",NA,NA
1075334,"Lost Injured Missing","07/12/2007",15,"Female","White","Maud","OK","74854",NA,NA
1079708,"Lost Injured Missing","07/07/2007",15,"Male","White","Mount Vernon","WA",NA,NA,NA
1079708,"Lost Injured Missing","07/07/2007",15,"Male","White","Mount Vernon","WA",NA,NA,NA
1080612,"Lost Injured Missing","10/02/2007",15,"Male","White","Golden Valley","MN","55426",NA,NA
1080702,"Lost Injured Missing","09/22/2007",15,"Female","Black","Washington","DC","20020",NA,NA
1083005,"Lost Injured Missing","10/27/2007",15,"Female","Hispanic","Coolidge","AZ","85228",NA,NA
1084351,"Lost Injured Missing","11/21/2007",15,"Male","Hispanic","Jamaica","NY","11416",NA,NA
1086413,"Lost Injured Missing","12/29/2007",15,"Female","Black","Mount Vernon","NY","10550",NA,NA
1088268,"Lost Injured Missing","01/15/2008",15,"Female","Black","Chicago","IL","60644",NA,NA
1088268,"Lost Injured Missing","01/15/2008",15,"Female","Black","Chicago","IL","60644",NA,NA
1089414,"Lost Injured Missing","02/17/2008",15,"Female","Hispanic","Rio Rancho","NM","87124",NA,NA
1092354,"Lost Injured Missing","03/24/2008",15,"Male","White","Attalla","AL","35954",NA,NA
1097133,"Lost Injured Missing","02/17/2008",15,"Female","White","De Pere","WI","54115",NA,NA
1113413,"Lost Injured Missing","01/05/2009",15,"Female","Hispanic","Hartford","CT","06120",NA,NA
1127132,"Lost Injured Missing","07/13/2009",15,"Female","Black","Harvey","IL","60426",NA,NA
1129610,"Lost Injured Missing","08/11/2009",15,"Female","White","Antigo","WI","54409",NA,NA
1133966,"Lost Injured Missing","10/20/2009",15,"Male","White","Olathe","KS","66061",NA,NA
1139953,"Lost Injured Missing","01/25/2010",15,"Female","White","Siloam Springs","AR","72761",NA,NA
1144203,"Lost Injured Missing","03/31/2010",15,"Female","White","Valley","AL","36854",NA,NA
1149731,"Lost Injured Missing","06/12/2010",15,"Male","White","Middletown","CT","06457",NA,NA
1156487,"Lost Injured Missing","09/18/2010",15,"Male","White","Marissa","IL","62257",NA,NA
1156498,"Lost Injured Missing","09/18/2010",15,"Female","Hispanic","Burlington","NC",NA,NA,NA
1164975,"Lost Injured Missing","08/27/2009",15,"Female","White","Athens","TX","75752",NA,NA
1167579,"Lost Injured Missing","03/02/2011",15,"Female","White","Cleveland","OH","44109","Sedan, 2 door","Black"
1172622,"Lost Injured Missing","05/23/2011",15,"Female","White","Danville","CA","94526",NA,NA
1174821,"Lost Injured Missing","06/23/2011",15,"Male","Asian","Los Angeles","CA","90007",NA,NA
1190455,"Lost Injured Missing","03/07/2012",15,"Female","White","Independence","MO","64052",NA,NA
1190960,"Lost Injured Missing","03/16/2012",15,"Female","White","Morgan Hill","CA",NA,NA,NA
1191846,"Lost Injured Missing","03/30/2012",15,"Female","White","Elk Grove","CA","95757",NA,NA
1193866,"Lost Injured Missing","05/02/2012",15,"Female","White","Cookeville","TN","38501",NA,NA
1195635,"Lost Injured Missing","05/28/2012",15,"Male","White","Deerfield","SD",NA,NA,NA
1197137,"Lost Injured Missing","06/19/2012",15,"Male","Black","Chicago","IL","60637",NA,NA
1197838,"Lost Injured Missing","06/29/2012",15,"Female","Asian","Concord","CA","94521",NA,NA
1201209,"Lost Injured Missing","08/18/2012",15,"Female","Black","Richland","SC",NA,NA,NA
1201338,"Lost Injured Missing","08/24/2012",15,"Male","White","Wyoming","MI","49548",NA,NA
1204075,"Lost Injured Missing","10/10/2012",15,"Female","Hispanic","Long Beach","CA","90813",NA,NA
1214949,"Lost Injured Missing","04/29/2013",15,"Male","White","Huntington","AR",NA,"Pickup Truck","White"
1215898,"Lost Injured Missing","05/12/2013",15,"Female","White","Glenburn","ME",NA,NA,NA
1215898,"Lost Injured Missing","05/12/2013",15,"Female","White","Glenburn","ME",NA,NA,NA
1217076,"Lost Injured Missing","05/30/2013",15,"Male","Hispanic","Richmond Hill","NY","11418",NA,NA
1221612,"Lost Injured Missing","08/21/2013",15,"Male","White","Rochester","NY","14616",NA,NA
1223181,"Lost Injured Missing","09/23/2013",15,"Female","White","Gladstone","MI",NA,NA,NA
1226916,"Lost Injured Missing","12/28/2013",15,"Male","Hispanic","North Las Vegas","NV","89084",NA,NA
1232020,"Lost Injured Missing","05/08/2014",15,"Male","White","Waterboro","ME",NA,NA,NA
1232020,"Lost Injured Missing","05/08/2014",15,"Male","White","Waterboro","ME",NA,NA,NA
1241171,"Lost Injured Missing","11/27/2014",15,"Female","White","Cheney","WA","99004",NA,NA
1243457,"Lost Injured Missing","01/29/2015",15,"Female","White","Lakeport","CA","95453",NA,NA
1244365,"Lost Injured Missing","01/01/2015",15,"Male","Black","Fairfield","AL",NA,NA,NA
1249602,"Lost Injured Missing","06/08/2015",15,"Male","White","Magna","UT","84044",NA,NA
1250630,"Lost Injured Missing","06/28/2015",15,"Female","Black","Bladenboro","NC",NA,NA,NA
1252643,"Lost Injured Missing","08/07/2015",15,"Female","White","Franklin","KY","42134",NA,NA
1257450,"Lost Injured Missing","11/05/2015",15,"Male","Black","Philadelphia","PA","19153",NA,NA
1257750,"Lost Injured Missing","11/08/2015",15,"Female","White","Brooklyn","OH","44144",NA,NA
1258819,"Lost Injured Missing","12/02/2015",15,"Male","White","Palatine","IL",NA,NA,NA
1261145,"Lost Injured Missing","01/18/2016",15,"Female","Biracial","Saginaw","MI",NA,NA,NA
1261586,"Lost Injured Missing","01/25/2016",15,"Female","White","Bartonville","IL",NA,NA,NA
1263987,"Lost Injured Missing","03/07/2016",15,"Female","White","Brevard","NC","28712",NA,NA
1264849,"Lost Injured Missing","03/20/2016",15,"Female","Biracial","Aurora","IL","60505",NA,NA
1265460,"Lost Injured Missing","03/31/2016",15,"Female","White","Watervliet","MI","49098",NA,NA
1271640,"Lost Injured Missing","07/03/2016",15,"Male","White","Palm Beach","FL","33480",NA,NA
1272741,"Lost Injured Missing","07/18/2016",15,"Male","Hispanic","National City","CA","91950",NA,NA
1274013,"Lost Injured Missing","07/28/2016",15,"Female","Black","San Antonio","TX","78210",NA,NA
1281936,"Lost Injured Missing","11/18/2016",15,"Female","White","Indiana","PA","15701",NA,NA
1282884,"Lost Injured Missing","11/22/2016",15,"Female","White","Collingswood","NJ","08108",NA,NA
1283601,"Lost Injured Missing","12/07/2016",15,"Female","Hispanic","Miami","FL","33125",NA,NA
1297854,"Lost Injured Missing","05/22/2017",15,"Male","Hispanic","Bloomfield","NJ",NA,NA,NA
1304588,"Lost Injured Missing","08/05/2017",15,"Male","Black","Yonkers","NY","10710",NA,NA
1313355,"Lost Injured Missing","11/10/2017",15,"Male","White","Sandy","UT","84092",NA,NA
1314730,"Lost Injured Missing","11/26/2017",15,"Female","White","Orange","TX","77632",NA,NA
1067827,"Non Family Abduction","03/31/2007",15,"Female","Hispanic","Buffalo","TX","75831","Pickup Truck","White"
1073713,"Non Family Abduction","06/15/2007",15,"Female","Black","Washington","DC","20016",NA,NA
1079559,"Non Family Abduction","09/03/2007",15,"Female","White","Plano","TX","75074","Sport Utility","White"
1080518,"Non Family Abduction","09/30/2007",15,"Female","White","Bartow","FL","33830",NA,"Black"
1086049,"Non Family Abduction","12/13/2007",15,"Female","Black","Ventura","CA",NA,"Sedan, 2 door","White"
1086164,"Non Family Abduction","12/24/2007",15,"Male","Hispanic","Houston","TX",NA,"Truck","White"
1092612,"Non Family Abduction","04/01/2008",15,"Male","Black","Catonsville","MD","21228",NA,"Black"
1094647,"Non Family Abduction","04/25/2008",15,"Male","White","Wayland","MI","49348","Sport Utility","Black"
1094969,"Non Family Abduction","04/22/2008",15,"Female","White","San Mateo","FL","32187","Pickup Truck","Silver"
1106274,"Non Family Abduction","09/23/2008",15,"Female","White","El Paso","TX",NA,"Sedan, 4 door","Brown"
1107830,"Non Family Abduction","10/12/2008",15,"Female","White","Seaside","CA",NA,"Truck","Red"
1110317,"Non Family Abduction","11/17/2008",15,"Female","White","Pagosa Springs","CO",NA,"Pickup Truck","White"
1111375,"Non Family Abduction","12/04/2008",15,"Female","White","Kalamazoo","MI","49048",NA,NA
1112643,"Non Family Abduction","12/24/2008",15,"Female","Hispanic","Selma","TX",NA,NA,NA
1115397,"Non Family Abduction","02/01/2009",15,"Female","White","Independence","LA","70446","Pickup Truck","Red"
1115625,"Non Family Abduction","02/07/2009",15,"Female","Hispanic","Sanger","TX","76266","Pickup Truck","Gray"
1125003,"Non Family Abduction","06/13/2009",15,"Female","White","Marion","NC","28752","Truck","White"
1125817,"Non Family Abduction","06/18/2009",15,"Female","Hispanic","Amelia","LA","70380","Pickup Truck","Black"
1131060,"Non Family Abduction","09/13/2009",15,"Female","White","Fort Worth","TX",NA,"Pickup Truck","Green"
1132208,"Non Family Abduction","09/29/2009",15,"Female","Hispanic","Reading","PA","19601","Sport Utility","Black"
1132318,"Non Family Abduction","09/17/2009",15,"Female","Hispanic","Chambersburg","PA","17201",NA,NA
1144170,"Non Family Abduction","03/31/2010",15,"Male","White","Erwin","TN",NA,NA,"Blue"
1151937,"Non Family Abduction","07/14/2010",15,"Female","White","Ainsworth","NE","69210","Sedan, 4 door","Red"
1154628,"Non Family Abduction","08/20/2010",15,"Female","Hispanic","Sanger","CA","93657",NA,NA
1156444,"Non Family Abduction","09/17/2010",15,"Male","Hispanic","Smyrna","GA","30080","Sedan, 4 door","Gray"
1159007,"Non Family Abduction","10/27/2010",15,"Female","White","Reed City","MI",NA,"Van","Blue, Dark"
1161212,"Non Family Abduction","12/01/2010",15,"Female","White","Clarksville","TN","37042","Pickup Truck","Red"
1163199,"Non Family Abduction","01/05/2011",15,"Female","White","Lubbock","TX","79412",NA,NA
1193817,"Non Family Abduction","04/30/2012",15,"Female","Black","Duson","LA","70529","Sedan, 4 door","Silver"
1193817,"Non Family Abduction","04/30/2012",15,"Female","Black","Duson","LA","70529","Sedan, 4 door","Silver"
1193817,"Non Family Abduction","04/30/2012",15,"Female","Black","Duson","LA","70529","Sedan, 4 door","Silver"
1216295,"Non Family Abduction","05/20/2013",15,"Female","White","Dayton","IA",NA,NA,NA
1220938,"Non Family Abduction","08/08/2013",15,"Female","White","Gilman City","MO","64642","Pickup Truck","Silver"
1221515,"Non Family Abduction","04/25/2013",15,"Female","White","Seattle","WA","98146",NA,NA
1222529,"Non Family Abduction","09/03/2013",15,"Female","White","Lebanon","OR","97355","Sport Utility","Gray"
1228981,"Non Family Abduction","02/24/2014",15,"Female","Hispanic","Nacogdoches","TX","75961","Sedan, 4 door","Silver"
1245963,"Non Family Abduction","03/24/2015",15,"Female","Biracial","Los Angeles","CA","90066",NA,NA
1255407,"Non Family Abduction","09/29/2015",15,"Female","White","Miami","OK","74354",NA,NA
1256398,"Non Family Abduction","10/17/2015",15,"Female","White","Gaylord","MI","49735",NA,NA
1261511,"Non Family Abduction","01/24/2016",15,"Female","Biracial","Forest Park","GA","30297",NA,"Red"
1261511,"Non Family Abduction","01/24/2016",15,"Female","Biracial","Forest Park","GA","30297",NA,"Silver"
1267323,"Non Family Abduction","04/29/2016",15,"Female","Black","Waterloo","IA","50703","Sedan, 4 door","Silver"
1267323,"Non Family Abduction","04/29/2016",15,"Female","Black","Waterloo","IA","50703","Van","White"
1269030,"Non Family Abduction","05/25/2016",15,"Female","White","Vallejo","CA",NA,"Sedan, 4 door","Gold"
1283644,"Non Family Abduction","12/04/2016",15,"Female","White","Evans","GA","30809","Sedan, 4 door","Tan"
1289805,"Non Family Abduction","02/25/2017",15,"Female","Hispanic","Penasco","NM","87561",NA,NA
1291372,"Non Family Abduction","03/13/2017",15,"Female","White","Columbia","TN",NA,"Unknown","Silver"
1295724,"Non Family Abduction","05/01/2017",15,"Female","White","Dayton","TN","37321","Van","Brown"
1300656,"Non Family Abduction","06/22/2017",15,"Female","White","Alpine","TX","79830","Pickup Truck","Black"
1305172,"Non Family Abduction","08/09/2017",15,"Female","White","Alexandria","MN","56308",NA,NA
1313607,"Non Family Abduction","11/10/2017",15,"Female","Biracial","Lawrenceville","GA","30040",NA,NA
1061772,"Lost Injured Missing","01/12/2007",16,"Female","White","Madison","AL","35758",NA,NA
1062213,"Lost Injured Missing","01/19/2007",16,"Female","White","North Potomac","MD","20878","Station Wagon","Blue, Dark"
1062899,"Lost Injured Missing","01/23/2007",16,"Female","White","Prairie du Sac","WI","53578",NA,NA
1063907,"Lost Injured Missing","02/02/2007",16,"Male","Black","Texarkana","TX",NA,NA,NA
1068515,"Lost Injured Missing","04/13/2007",16,"Female","White","Perry","UT","84302",NA,NA
1069943,"Lost Injured Missing","05/01/2007",16,"Female","Hispanic","De Pue","IL","61322","Sport Utility","Blue, Dark"
